Timestamp;Protocole;IP Source;Port Source;IP Destination;Port Destination;Flags;Seq;Ack;Window;Length
15:34:29.873213;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;392304;1322;252;1448
15:34:29.873214;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;393752;1322;252;1448
15:34:29.873216;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;395200;1322;252;1448
15:34:29.873217;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;396648;1322;252;1448
15:34:29.873218;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;398096;1322;252;1448
15:34:29.873221;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;399544;1322;252;1448
15:34:29.873222;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;400992;1322;252;1448
15:34:29.873223;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;402440;1322;252;1448
15:34:29.873225;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;403888;1322;252;1448
15:34:29.873226;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;405336;1322;252;1448
15:34:29.873228;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;406784;1322;252;1448
15:34:29.873388;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;408232;1322;252;1448
15:34:29.873392;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;409680;1322;252;1448
15:34:29.873394;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;411128;1322;252;1448
15:34:29.873395;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;412576;1322;252;1448
15:34:29.873397;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;414024;1322;252;1448
15:34:29.873398;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;415472;1322;252;1448
15:34:29.873400;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;416920;1322;252;1448
15:34:29.873402;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;418368;1322;252;1448
15:34:29.873404;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;419816;1322;252;1448
15:34:29.873406;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;421264;1322;252;1448
15:34:29.873408;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;422712;1322;252;1448
15:34:29.873410;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;424160;1322;252;1448
15:34:29.873413;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;425608;1322;252;1448
15:34:29.873415;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;427056;1322;252;1448
15:34:29.873416;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;428504;1322;252;1448
15:34:29.873418;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;429952;1322;252;1448
15:34:29.873419;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;431400;1322;252;1448
15:34:29.873421;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;432848;1322;252;736
15:34:29.873696;IP;BP-Linux8;40682;mauves.univ-st-etienne.fr;443;.;N/A;433584;376;0
15:34:29.876688;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;433584;1322;252;1448
15:34:29.876693;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;435032;1322;252;1448
15:34:29.876697;IP;BP-Linux8;40682;mauves.univ-st-etienne.fr;443;.;N/A;436480;489;0
15:34:29.876808;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;436480;1322;252;1448
15:34:29.876811;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;437928;1322;252;1448
15:34:29.876812;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;439376;1322;252;1448
15:34:29.876909;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;440824;1322;252;1448
15:34:29.876911;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;442272;1322;252;1448
15:34:29.876912;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;P.;443720;1322;252;712
15:34:29.876914;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;444432;1322;252;1448
15:34:29.876915;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;445880;1322;252;1448
15:34:29.876917;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;447328;1322;252;1448
15:34:29.876918;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;448776;1322;252;1448
15:34:29.876920;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;450224;1322;252;720
15:34:29.877457;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;450944;1322;252;1448
15:34:29.877773;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;452392;1322;252;1448
15:34:29.877777;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;453840;1322;252;1448
15:34:29.877779;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;455288;1322;252;1448
15:34:29.877780;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;456736;1322;252;1448
15:34:29.877781;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;458184;1322;252;1448
15:34:29.877783;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;459632;1322;252;1448
15:34:29.877784;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;461080;1322;252;1448
15:34:29.877786;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;462528;1322;252;1448
15:34:29.877787;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;463976;1322;252;1448
15:34:29.877789;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;465424;1322;252;1448
15:34:29.877790;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;466872;1322;252;1448
15:34:29.877791;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;468320;1322;252;1448
15:34:29.877792;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;469768;1322;252;1448
15:34:29.877794;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;471216;1322;252;1448
15:34:29.877795;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;472664;1322;252;1448
15:34:29.877834;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;474112;1322;252;1448
15:34:29.877837;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;475560;1322;252;1448
15:34:29.877839;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;477008;1322;252;1448
15:34:29.877840;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;478456;1322;252;1448
15:34:29.877842;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;479904;1322;252;1448
15:34:29.877844;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;481352;1322;252;360
15:34:29.880464;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;481712;1322;252;1448
15:34:29.880737;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;483160;1322;252;1448
15:34:29.880741;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;484608;1322;252;1448
15:34:29.880742;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;486056;1322;252;1448
15:34:29.880744;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;487504;1322;252;1448
15:34:29.880745;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;488952;1322;252;1448
15:34:29.880746;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;490400;1322;252;1448
15:34:29.880748;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;491848;1322;252;1448
15:34:29.880749;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;493296;1322;252;1448
15:34:29.880751;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;494744;1322;252;1448
15:34:29.880752;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;496192;1322;252;1448
15:34:29.880753;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;497640;1322;252;1432
15:34:29.880780;IP;BP-Linux8;40682;mauves.univ-st-etienne.fr;443;.;N/A;499072;171;0
15:34:29.884534;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;499072;1322;252;1448
15:34:29.884709;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;500520;1322;252;1448
15:34:29.884715;IP;BP-Linux8;40682;mauves.univ-st-etienne.fr;443;.;N/A;501968;284;0
15:34:29.884731;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;501968;1322;252;1448
15:34:29.884732;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;503416;1322;252;1448
15:34:29.884734;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;504864;1322;252;1448
15:34:29.884735;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;506312;1322;252;1448
15:34:29.884737;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;P.;507760;1322;252;110
15:34:29.888783;IP;BP-Linux8;40682;mauves.univ-st-etienne.fr;443;.;N/A;507870;249;0
15:34:29.900799;IP;BP-Linux8;40682;mauves.univ-st-etienne.fr;443;.;N/A;507870;503;0
15:34:29.935827;IP;BP-Linux8;40682;mauves.univ-st-etienne.fr;443;.;N/A;507870;1033;0
15:34:30.020047;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40684;.;N/A;1331;253;0
15:34:30.020060;IP;BP-Linux8;40684;mauves.univ-st-etienne.fr;443;.;N/A;265382;0;0
15:34:30.032750;IP;BP-Linux8;40684;mauves.univ-st-etienne.fr;443;.;N/A;265382;178;0
15:34:30.036534;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40684;.;265382;1331;253;1448
15:34:30.036545;IP;BP-Linux8;40684;mauves.univ-st-etienne.fr;443;.;N/A;266830;171;0
15:34:30.036646;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40684;.;266830;1331;253;1448
15:34:30.036838;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40684;.;268278;1331;253;1448
15:34:30.036844;IP;BP-Linux8;40684;mauves.univ-st-etienne.fr;443;.;N/A;269726;284;0
15:34:30.036861;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40684;.;269726;1331;253;1448
15:34:30.036863;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40684;.;271174;1331;253;1448
15:34:30.036865;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40684;.;272622;1331;253;1448
15:34:30.036866;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40684;.;274070;1331;253;1448
15:34:30.036867;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40684;.;275518;1331;253;1448
15:34:30.036869;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40684;.;276966;1331;253;1448
15:34:30.036870;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40684;.;278414;1331;253;1448
15:34:30.036871;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40684;.;279862;1331;253;1448
15:34:30.036873;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40684;.;281310;1331;253;1072
15:34:30.036875;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40684;.;282382;1331;253;1448
15:34:30.036877;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40684;.;283830;1331;253;1448
15:34:30.036878;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40684;.;285278;1331;253;1448
15:34:30.036879;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40684;.;286726;1331;253;1440
15:34:30.037687;IP;BP-Linux8;40684;mauves.univ-st-etienne.fr;443;.;N/A;288166;193;0
15:34:30.040590;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40684;.;288166;1331;253;1448
15:34:30.040764;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40684;.;289614;1331;253;1448
15:34:30.040770;IP;BP-Linux8;40684;mauves.univ-st-etienne.fr;443;.;N/A;291062;305;0
15:34:30.040804;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40684;.;291062;1331;253;1448
15:34:30.040807;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40684;.;292510;1331;253;1448
15:34:30.040809;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40684;.;293958;1331;253;1448
15:34:30.040810;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40684;.;295406;1331;253;1448
15:34:30.041230;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40684;.;296854;1331;253;1448
15:34:30.041408;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40684;.;298302;1331;253;1448
15:34:30.041412;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40684;.;299750;1331;253;1448
15:34:30.041413;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40684;.;301198;1331;253;1448
15:34:30.041414;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40684;.;302646;1331;253;1448
15:34:30.041416;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40684;.;304094;1331;253;1448
15:34:30.041535;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40684;.;305542;1331;253;1448
15:34:30.041539;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40684;.;306990;1331;253;1448
15:34:30.041541;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40684;.;308438;1331;253;1448
15:34:30.041542;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40684;.;309886;1331;253;1448
15:34:30.041543;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40684;.;311334;1331;253;1448
15:34:30.044546;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40684;.;312782;1331;253;1448
15:34:30.044802;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40684;.;314230;1331;253;1448
15:34:30.044807;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40684;.;315678;1331;253;1448
15:34:30.044809;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40684;.;317126;1331;253;1448
15:34:30.044810;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40684;.;318574;1331;253;1448
15:34:30.044811;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40684;.;320022;1331;253;1448
15:34:30.044812;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40684;.;321470;1331;253;1448
15:34:30.044815;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40684;.;322918;1331;253;1448
15:34:30.044816;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40684;.;324366;1331;253;1448
15:34:30.044817;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40684;.;325814;1331;253;1448
15:34:30.044818;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40684;.;327262;1331;253;1448
15:34:30.044820;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40684;.;328710;1331;253;1392
15:34:30.047322;IP;BP-Linux8;40684;mauves.univ-st-etienne.fr;443;.;N/A;330102;115;0
15:34:30.048236;IP;BP-Linux8;40684;mauves.univ-st-etienne.fr;443;.;N/A;330102;242;0
15:34:30.051105;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40684;.;330102;1331;253;1448
15:34:30.051336;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40684;.;331550;1331;253;1448
15:34:30.051339;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40684;.;332998;1331;253;1448
15:34:30.051340;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40684;.;334446;1331;253;1448
15:34:30.051341;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40684;.;335894;1331;253;1448
15:34:30.051343;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40684;.;337342;1331;253;1448
15:34:30.051344;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40684;.;338790;1331;253;1448
15:34:30.051346;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40684;.;340238;1331;253;1448
15:34:30.051347;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40684;.;341686;1331;253;1448
15:34:30.051349;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40684;.;343134;1331;253;1448
15:34:30.051350;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40684;.;344582;1331;253;240
15:34:30.051952;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40684;.;344822;1331;253;1448
15:34:30.052201;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40684;P.;346270;1331;253;1272
15:34:30.052203;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40684;.;347542;1331;253;1448
15:34:30.052205;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40684;.;348990;1331;253;1448
15:34:30.052206;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40684;.;350438;1331;253;1448
15:34:30.052207;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40684;.;351886;1331;253;1448
15:34:30.052209;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40684;.;353334;1331;253;1448
15:34:30.052210;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40684;.;354782;1331;253;1448
15:34:30.052212;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40684;.;356230;1331;253;1448
15:34:30.052214;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40684;.;357678;1331;253;1448
15:34:30.052216;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40684;.;359126;1331;253;1448
15:34:30.052217;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40684;.;360574;1331;253;504
15:34:30.057042;IP;BP-Linux8;40684;mauves.univ-st-etienne.fr;443;.;N/A;361078;0;0
15:34:30.057073;IP;BP-Linux8;40684;mauves.univ-st-etienne.fr;443;.;N/A;361078;207;0
15:34:30.060894;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40684;.;361078;1331;253;1448
15:34:30.061052;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40684;.;362526;1331;253;1448
15:34:30.061056;IP;BP-Linux8;40684;mauves.univ-st-etienne.fr;443;.;N/A;363974;320;0
15:34:30.061072;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40684;.;363974;1331;253;1448
15:34:30.061074;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40684;.;365422;1331;253;1448
15:34:30.061076;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40684;P.;366870;1331;253;1259
15:34:30.061665;IP;BP-Linux8;40684;mauves.univ-st-etienne.fr;443;.;N/A;368129;298;0
15:34:30.079470;IP;BP-Linux8;40684;mauves.univ-st-etienne.fr;443;.;N/A;368129;680;0
15:34:30.127844;IP;BP-Linux8;40678;mauves.univ-st-etienne.fr;443;P.;2875;416101;1292;572
15:34:30.128315;IP;BP-Linux8;40680;mauves.univ-st-etienne.fr;443;P.;1705;386314;1134;703
15:34:30.128661;IP;BP-Linux8;40682;mauves.univ-st-etienne.fr;443;P.;1322;507870;1269;570
15:34:30.129075;IP;BP-Linux8;40683;mauves.univ-st-etienne.fr;443;P.;1323;59195;1111;606
15:34:30.129210;IP;BP-Linux8;55209;par10s28-in-f14.1e100.net;443;P.;4214546097;2997395877;471;46
15:34:30.131083;IP;BP-Linux8;40684;mauves.univ-st-etienne.fr;443;P.;1331;368129;1111;570
15:34:30.133525;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40678;.;416101;3447;295;1448
15:34:30.133539;IP;BP-Linux8;40678;mauves.univ-st-etienne.fr;443;.;N/A;417549;1315;0
15:34:30.133547;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40678;.;417549;3447;295;1448
15:34:30.133550;IP;BP-Linux8;40678;mauves.univ-st-etienne.fr;443;.;N/A;418997;1337;0
15:34:30.133653;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40678;.;418997;3447;295;1448
15:34:30.133659;IP;BP-Linux8;40678;mauves.univ-st-etienne.fr;443;.;N/A;420445;1360;0
15:34:30.133665;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40678;.;420445;3447;295;1448
15:34:30.133667;IP;BP-Linux8;40678;mauves.univ-st-etienne.fr;443;.;N/A;421893;1382;0
15:34:30.133671;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40678;.;421893;3447;295;1448
15:34:30.133673;IP;BP-Linux8;40678;mauves.univ-st-etienne.fr;443;.;N/A;423341;1405;0
15:34:30.133687;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40678;.;423341;3447;295;1448
15:34:30.133688;IP;BP-Linux8;40678;mauves.univ-st-etienne.fr;443;.;N/A;424789;1428;0
15:34:30.133693;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40678;.;424789;3447;295;1448
15:34:30.133695;IP;BP-Linux8;40678;mauves.univ-st-etienne.fr;443;.;N/A;426237;1450;0
15:34:30.133699;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40678;P.;426237;3447;295;1288
15:34:30.133700;IP;BP-Linux8;40678;mauves.univ-st-etienne.fr;443;.;N/A;427525;1473;0
15:34:30.133895;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40680;.;386314;2408;272;1448
15:34:30.133902;IP;BP-Linux8;40680;mauves.univ-st-etienne.fr;443;.;N/A;387762;1156;0
15:34:30.134147;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40680;.;387762;2408;272;1448
15:34:30.134152;IP;BP-Linux8;40680;mauves.univ-st-etienne.fr;443;.;N/A;389210;1179;0
15:34:30.134160;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40680;.;389210;2408;272;1448
15:34:30.134162;IP;BP-Linux8;40680;mauves.univ-st-etienne.fr;443;.;N/A;390658;1201;0
15:34:30.134166;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40680;.;390658;2408;272;1448
15:34:30.134168;IP;BP-Linux8;40680;mauves.univ-st-etienne.fr;443;.;N/A;392106;1224;0
15:34:30.134172;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40680;P.;392106;2408;272;178
15:34:30.134173;IP;BP-Linux8;40680;mauves.univ-st-etienne.fr;443;.;N/A;392284;1247;0
15:34:30.134177;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;507870;1892;261;1448
15:34:30.134181;IP;BP-Linux8;40682;mauves.univ-st-etienne.fr;443;.;N/A;509318;1292;0
15:34:30.134185;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;509318;1892;261;1448
15:34:30.134187;IP;BP-Linux8;40682;mauves.univ-st-etienne.fr;443;.;N/A;510766;1315;0
15:34:30.134191;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;510766;1892;261;1448
15:34:30.134193;IP;BP-Linux8;40682;mauves.univ-st-etienne.fr;443;.;N/A;512214;1337;0
15:34:30.134197;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;512214;1892;261;1448
15:34:30.134199;IP;BP-Linux8;40682;mauves.univ-st-etienne.fr;443;.;N/A;513662;1360;0
15:34:30.134204;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;513662;1892;261;1448
15:34:30.134205;IP;BP-Linux8;40682;mauves.univ-st-etienne.fr;443;.;N/A;515110;1382;0
15:34:30.134209;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;515110;1892;261;1448
15:34:30.134211;IP;BP-Linux8;40682;mauves.univ-st-etienne.fr;443;.;N/A;516558;1405;0
15:34:30.134215;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;P.;516558;1892;261;1237
15:34:30.134217;IP;BP-Linux8;40682;mauves.univ-st-etienne.fr;443;.;N/A;517795;1428;0
15:34:30.134411;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40683;.;59195;1929;262;1448
15:34:30.134415;IP;BP-Linux8;40683;mauves.univ-st-etienne.fr;443;.;N/A;60643;1134;0
15:34:30.134512;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40683;.;60643;1929;262;1448
15:34:30.134516;IP;BP-Linux8;40683;mauves.univ-st-etienne.fr;443;.;N/A;62091;1156;0
15:34:30.134559;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40683;.;62091;1929;262;1448
15:34:30.134561;IP;BP-Linux8;40683;mauves.univ-st-etienne.fr;443;.;N/A;63539;1179;0
15:34:30.134566;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40683;.;63539;1929;262;1448
15:34:30.134567;IP;BP-Linux8;40683;mauves.univ-st-etienne.fr;443;.;N/A;64987;1201;0
15:34:30.134571;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40683;P.;64987;1929;262;308
15:34:30.134573;IP;BP-Linux8;40683;mauves.univ-st-etienne.fr;443;.;N/A;65295;1224;0
15:34:30.136296;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40684;.;368129;1901;262;1448
15:34:30.136300;IP;BP-Linux8;40684;mauves.univ-st-etienne.fr;443;.;N/A;369577;1134;0
15:34:30.136480;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40684;.;369577;1901;262;1448
15:34:30.136483;IP;BP-Linux8;40684;mauves.univ-st-etienne.fr;443;.;N/A;371025;1156;0
15:34:30.136488;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40684;.;371025;1901;262;1448
15:34:30.136490;IP;BP-Linux8;40684;mauves.univ-st-etienne.fr;443;.;N/A;372473;1179;0
15:34:30.136494;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40684;.;372473;1901;262;1448
15:34:30.136496;IP;BP-Linux8;40684;mauves.univ-st-etienne.fr;443;.;N/A;373921;1201;0
15:34:30.136500;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40684;.;373921;1901;262;1448
15:34:30.136501;IP;BP-Linux8;40684;mauves.univ-st-etienne.fr;443;.;N/A;375369;1224;0
15:34:30.136505;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40684;.;375369;1901;262;1448
15:34:30.136507;IP;BP-Linux8;40684;mauves.univ-st-etienne.fr;443;.;N/A;376817;1247;0
15:34:30.136511;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40684;P.;376817;1901;262;1041
15:34:30.136512;IP;BP-Linux8;40684;mauves.univ-st-etienne.fr;443;.;N/A;377858;1269;0
15:34:30.141148;IP;par10s28-in-f14.1e100.net;443;BP-Linux8;55209;.;N/A;46;269;0
15:34:30.141263;IP;par10s28-in-f14.1e100.net;443;BP-Linux8;55209;P.;1;46;269;46
15:34:30.172804;IP;BP-Linux8;40679;mauves.univ-st-etienne.fr;443;P.;2450;143543;1744;570
15:34:30.178213;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40679;.;143543;3020;286;1448
15:34:30.178224;IP;BP-Linux8;40679;mauves.univ-st-etienne.fr;443;.;N/A;144991;1767;0
15:34:30.178325;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40679;.;144991;3020;286;1448
15:34:30.178330;IP;BP-Linux8;40679;mauves.univ-st-etienne.fr;443;.;N/A;146439;1790;0
15:34:30.178408;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40679;.;146439;3020;286;1448
15:34:30.178413;IP;BP-Linux8;40679;mauves.univ-st-etienne.fr;443;.;N/A;147887;1812;0
15:34:30.178419;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40679;.;147887;3020;286;1448
